Filename,Touches
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/OSMAuthorizationFragment.java,16
gpslogger/src/main/java/com/mendhak/gpslogger/senders/customurl/CustomUrlManager.java,16
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/AutoEmailFragment.java,16
gpslogger/src/main/java/com/mendhak/gpslogger/shortcuts/ShortcutStart.java,16
gpslogger/src/main/java/com/mendhak/gpslogger/common/OpenGTSClient.java,16
GPSLogger/src/com/mendhak/gpslogger/senders/gdocs/GDocsSettingsActivity.java,16
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/DropboxAuthorizationFragment.java,15
gpslogger/src/main/java/com/mendhak/gpslogger/senders/email/AutoEmailManager.java,15
gpslogger/src/main/java/com/mendhak/gpslogger/senders/osm/OSMAuthorizationFragment.java,15
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/Gpx10FileLogger.java,15
gpslogger/src/test/java/com/mendhak/gpslogger/senders/dropbox/DropBoxManagerTest.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/UploadSettingsFragment.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/senders/GpxReader.java,14
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/csv/CSVFileLoggerTest.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/OwnCloudSettingsFragment.java,14
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/gpx/Gpx10WriteHandlerTest.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/GoogleDriveSettingsFragment.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/csv/PlainTextFileLogger.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/senders/opengts/OpenGTSFragment.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/views/GpsLogViewFragment.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ftp/FtpHelper.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GDocsSettingsFragment.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/senders/dropbox/DropBoxHelper.java,14
GPSLogger/src/com/mendhak/gpslogger/senders/osm/OSMHelper.java,14
GPSLogger/src/com/mendhak/gpslogger/loggers/Kml22FileLogger.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/common/Locations.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/geojson/GeoJSONWriterPoints.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/OpenGTSFragment.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/shortcuts/ShortcutCreate.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/opengts/OpenGTSJob.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/senders/dropbox/DropboxAuthorizationFragment.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GDocsJob.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/senders/osm/OSMHelper.java,13
GPSLogger/src/com/mendhak/gpslogger/senders/FileSenderFactory.java,13
GPSLogger/src/com/mendhak/gpslogger/senders/dropbox/DropBoxAuthorizationActivity.java,13
GPSLogger/src/com/mendhak/gpslogger/loggers/Kml10FileLogger.java,13
GPSLogger/src/com/mendhak/gpslogger/helpers/AutoEmailHelper.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/FtpFragment.java,12
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/CommandEvents.java,12
gpslogger/src/main/java/com/mendhak/gpslogger/AndroidWearListenerService.java,12
gpslogger/src/main/java/com/mendhak/gpslogger/shortcuts/ShortcutStop.java,12
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlTrustEverything.java,12
gpslogger/src/main/java/com/mendhak/gpslogger/common/slf4j/SessionLogcatAppender.java,12
css/layout.css,12
gpslogger/src/main/java/com/mendhak/gpslogger/senders/email/Mail.java,12
gpslogger/src/main/java/com/mendhak/gpslogger/settings/GeneralSettingsFragment.java,12
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ftp/FtpFragment.java,12
gpslogger/src/main/java/com/mendhak/gpslogger/senders/email/AutoEmailHelper.java,12
GPSLogger/src/com/mendhak/gpslogger/senders/dropbox/DropBoxHelper.java,12
GPSLogger/src/com/mendhak/gpslogger/senders/email/AutoEmailActivity.java,12
GPSLogger/src/com/mendhak/gpslogger/SeeMyMapSetupActivity.java,12
gpslogger/src/main/java/com/mendhak/gpslogger/senders/sftp/SFTPJob.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlRequest.kt,11
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/nmea/NmeaSentence.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/common/Maths.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/senders/opengts/OpenGTSHelper.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ftp/AutoFtpFragment.java,11
GPSLogger/src/com/mendhak/gpslogger/senders/ftp/FtpHelper.java,11
GPSLogger/src/com/mendhak/gpslogger/helpers/GeneralLocationListener.java,11
GPSLogger/src/com/mendhak/gpslogger/model/AppSettings.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/display/GpsLogViewFragment.java,10
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/PerformanceSettingsFragment.java,10
gpslogger/src/main/java/com/mendhak/gpslogger/ProfileLinkReceiverActivity.java,10
gpslogger/src/test/java/com/mendhak/gpslogger/common/LocationsTest.java,10
gpslogger/src/test/java/com/mendhak/gpslogger/senders/opengts/OpenGTSManagerTest.java,10
gpslogger/src/main/java/com/mendhak/gpslogger/senders/owncloud/SelfSignedConfidentSslSocketFactory.java,10
gpslogger/src/main/java/com/mendhak/gpslogger/common/ContentApi.java,10
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ZipHelper.java,10
GPSLogger/src/com/mendhak/gpslogger/loggers/PlainTextFileLogger.java,10
GPSLogger/gen/com/mendhak/gpslogger/R.java,10
assets/generate-pages/index.js,9
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/geojson/GeoJSONLogger.java,9
