Filename,Touches
app/ui/src/main/java/com/fsck/k9/activity/FolderList.java,48
src/com/android/email/activity/FolderMessageList.java,48
app/core/src/main/java/com/fsck/k9/preferences/SettingsImporter.java,47
app/storage/src/main/java/com/fsck/k9/storage/StoreSchemaDefinition.java,47
plugins/openpgp-api-lib/openpgp-api/src/main/java/org/openintents/openpgp/util/OpenPgpApi.java,47
mail/protocols/imap/src/main/java/com/fsck/k9/mail/store/imap/ImapStore.java,47
src/com/fsck/k9/mail/Store.java,47
backend/api/src/main/java/com/fsck/k9/backend/api/Backend.kt,46
app/ui/src/main/java/com/fsck/k9/ui/messageview/MessageViewFragment.java,46
app/ui/src/main/java/com/fsck/k9/activity/Accounts.java,46
k9mail-library/src/main/java/com/fsck/k9/mail/internet/MessageExtractor.java,46
src/com/fsck/k9/activity/K9Activity.java,46
app/core/src/main/java/com/fsck/k9/KoinModule.kt,45
k9mail/src/main/java/com/fsck/k9/activity/MessageLoaderHelper.java,45
k9mail/src/main/java/com/fsck/k9/view/MessageHeader.java,45
src/com/fsck/k9/activity/ChooseFolder.java,45
src/com/fsck/k9/fragment/MessageViewFragment.java,45
app/ui/legacy/src/main/java/com/fsck/k9/fragment/MessageListFragment.kt,44
app/ui/src/main/java/com/fsck/k9/ui/K9Drawer.kt,44
k9mail-library/src/main/java/com/fsck/k9/mail/store/webdav/WebDavStore.java,44
src/com/fsck/k9/mail/internet/MimeHeader.java,44
k9mail/src/test/java/com/fsck/k9/activity/compose/RecipientPresenterTest.java,43
k9mail/src/main/java/com/fsck/k9/preferences/Settings.java,43
k9mail/src/test/java/com/fsck/k9/mailstore/MessageViewInfoExtractorTest.java,43
backend/imap/src/main/java/com/fsck/k9/backend/imap/ImapBackend.java,42
k9mail/src/main/java/com/fsck/k9/preferences/GlobalSettings.java,42
src/com/fsck/k9/helper/MessageHelper.java,42
src/com/fsck/k9/helper/Contacts.java,42
k9mail-library/src/test/java/com/fsck/k9/mail/store/imap/ImapFolderTest.java,41
k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapFolderPusher.java,41
src/com/android/email/mail/store/ImapStore.java,41
k9mail/src/main/java/com/fsck/k9/mailstore/LocalMessageExtractor.java,40
src/com/fsck/k9/preferences/SettingsImporter.java,40
src/com/android/email/Email.java,40
src/com/android/email/mail/store/WebDavStore.java,40
src/com/android/email/activity/MessageCompose.java,40
k9mail/src/main/java/com/fsck/k9/ui/messageview/MessageCryptoPresenter.java,39
k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.java,39
k9mail-library/src/main/java/com/fsck/k9/mail/store/pop3/Pop3Store.java,39
k9mail-library/src/test/java/com/fsck/k9/mail/store/imap/ImapConnectionTest.java,39
app/ui/legacy/src/main/java/com/fsck/k9/ui/settings/account/AccountSettingsFragment.kt,38
k9mail/src/main/java/com/fsck/k9/activity/setup/AccountSetupCheckSettings.java,38
k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.java,38
src/com/fsck/k9/provider/EmailProvider.java,38
app/k9mail/src/test/java/com/fsck/k9/widget/unread/UnreadWidgetDataProviderTest.kt,37
app/core/src/main/java/com/fsck/k9/mailstore/LocalMessage.java,37
k9mail/src/main/java/com/fsck/k9/controller/imap/ImapSync.java,37
k9mail/src/main/java/com/fsck/k9/mailstore/MessageViewInfo.java,37
k9mail-library/src/main/java/com/fsck/k9/mail/store/imap/ImapResponseParser.java,37
app/core/src/main/java/com/fsck/k9/notification/NotificationChannelManager.kt,36
app/core/src/main/java/com/fsck/k9/Preferences.kt,36
app/ui/legacy/src/main/java/com/fsck/k9/activity/MessageCompose.java,36
k9mail/src/main/java/com/fsck/k9/activity/setup/AccountSetupBasics.java,36
k9mail-library/src/main/java/com/fsck/k9/mail/Message.java,36
k9mail/src/main/java/com/fsck/k9/ui/compose/QuotedMessagePresenter.java,36
app/k9mail/src/main/java/com/fsck/k9/external/MessageProvider.java,35
app/ui/legacy/src/main/java/com/fsck/k9/ui/settings/account/AccountSettingsDataStore.kt,35
mail/protocols/imap/src/main/java/com/fsck/k9/mail/store/imap/ImapFolder.java,35
k9mail/src/main/java/com/fsck/k9/activity/setup/AccountSetupIncoming.java,35
k9mail/src/main/java/com/fsck/k9/message/extractors/AttachmentInfoExtractor.java,35
k9mail/src/main/java/com/fsck/k9/crypto/MessageDecryptVerifier.java,35
app/k9mail/src/main/java/com/fsck/k9/widget/unread/UnreadWidgetDataProvider.kt,34
k9mail/src/test/java/com/fsck/k9/message/MessageBuilderTest.java,34
src/com/fsck/k9/activity/setup/FolderSettings.java,34
app/core/src/main/java/com/fsck/k9/controller/KoinModule.kt,33
app/storage/src/main/java/com/fsck/k9/preferences/K9StoragePersister.java,33
app/k9mail/src/main/java/com/fsck/k9/backends/ImapBackendFactory.kt,33
app/ui/legacy/src/main/java/com/fsck/k9/activity/setup/AccountSetupIncoming.java,33
app/ui/src/main/java/com/fsck/k9/activity/setup/AccountSetupBasics.java,33
app/ui/src/main/java/com/fsck/k9/ui/settings/account/AccountSettingsDataStore.kt,33
k9mail/src/main/java/com/fsck/k9/preferences/SettingsExporter.java,33
k9mail/src/main/java/com/fsck/k9/activity/setup/Prefs.java,33
k9mail/src/main/java/com/fsck/k9/activity/compose/RecipientLoader.java,33
k9mail/src/main/java/com/fsck/k9/ui/messageview/AttachmentController.java,33
src/com/fsck/k9/activity/MessageInfoHolder.java,33
src/com/fsck/k9/mail/internet/MimeMultipart.java,33
src/com/fsck/k9/preferences/StorageImporter.java,33
mail/protocols/imap/src/test/java/com/fsck/k9/mail/store/imap/ImapStoreTest.java,32
app/ui/src/main/java/com/fsck/k9/activity/setup/AccountSetupCheckSettings.java,32
app/ui/src/main/java/com/fsck/k9/ui/settings/account/AccountSettingsFragment.kt,32
k9mail-library/src/main/java/com/fsck/k9/mail/transport/SmtpTransport.java,32
app/core/src/main/java/com/fsck/k9/controller/MessagingListener.java,31
app/core/src/main/java/com/fsck/k9/controller/SimpleMessagingListener.java,31
app/ui/src/test/java/com/fsck/k9/fragment/MessageListAdapterTest.kt,31
app/core/src/main/java/com/fsck/k9/K9.java,31
k9mail/src/main/java/com/fsck/k9/activity/compose/AttachmentPresenter.java,31
k9mail-library/src/test/java/com/fsck/k9/mail/store/imap/ImapResponseParserTest.java,31
src/com/fsck/k9/mail/internet/MimeBodyPart.java,31
src/com/fsck/k9/activity/ActivityListener.java,31
app/core/src/main/java/com/fsck/k9/Preferences.java,30
backend/imap/src/main/java/com/fsck/k9/backend/imap/ImapSync.java,30
k9mail/src/test/java/com/fsck/k9/controller/imap/ImapSyncTest.java,30
k9mail-library/src/main/java/com/fsck/k9/mail/internet/MimeBodyPart.java,30
k9mail/src/main/java/com/fsck/k9/ui/messageview/OpenPgpHeaderView.java,30
src/com/fsck/k9/mail/internet/BinaryTempFileBody.java,30
src/com/android/email/activity/Accounts.java,30
src/com/android/email/Account.java,30
backend/api/src/main/java/com/fsck/k9/backend/api/BackendFolder.kt,29
app/core/src/test/java/com/fsck/k9/notification/WearNotificationsTest.java,29
app/core/src/main/java/com/fsck/k9/mailstore/SpecialFolderUpdater.kt,29
k9mail-library/src/main/java/com/fsck/k9/mail/store/webdav/WebDavFolder.java,29
src/com/fsck/k9/preferences/Storage.java,29
src/com/fsck/k9/activity/misc/ContactPictureLoader.java,29
app/storage/src/main/java/com/fsck/k9/preferences/migrations/StorageMigrations.kt,28
app/ui/legacy/src/main/java/com/fsck/k9/activity/setup/AccountSetupOutgoing.java,28
app/storage/src/main/java/com/fsck/k9/storage/migrations/Migrations.kt,28
backend/jmap/src/main/java/com/fsck/k9/backend/jmap/JmapBackend.kt,28
app/k9mail/src/main/java/com/fsck/k9/Dependencies.kt,28
app/core/src/main/java/com/fsck/k9/message/PgpMessageBuilder.java,28
mail/protocols/imap/src/test/java/com/fsck/k9/mail/store/imap/ImapFolderTest.java,28
app/core/src/main/java/com/fsck/k9/preferences/GlobalSettings.java,28
k9mail/src/main/java/com/fsck/k9/view/MessageCryptoDisplayStatus.java,28
k9mail/src/test/java/com/fsck/k9/message/extractors/AttachmentInfoExtractorTest.java,28
k9mail-library/src/main/java/com/fsck/k9/mail/Part.java,28
k9mail/src/main/java/com/fsck/k9/view/MessageWebView.java,28
src/com/fsck/k9/mail/Multipart.java,28
src/com/fsck/k9/mail/internet/TextBody.java,28
src/com/fsck/k9/search/LocalSearch.java,28
src/com/fsck/k9/mail/store/TrustManagerFactory.java,28
src/com/fsck/k9/activity/K9ListActivity.java,28
src/com/android/email/activity/FolderList.java,28
app/core/src/main/java/com/fsck/k9/preferences/SettingsExporter.kt,27
app/k9mail/src/main/java/com/fsck/k9/notification/K9NotificationActionCreator.java,27
mail/protocols/webdav/src/main/java/com/fsck/k9/mail/store/webdav/WebDavStore.java,27
app/ui/src/main/java/com/fsck/k9/activity/K9Activity.java,27
app/ui/src/main/java/com/fsck/k9/view/MessageHeader.java,27
src/com/fsck/k9/service/CoreService.java,27
src/com/fsck/k9/activity/setup/FontSizeSettings.java,27
src/com/fsck/k9/helper/ContactsSdk5.java,27
mail/protocols/pop3/src/main/java/com/fsck/k9/mail/store/pop3/Pop3Folder.java,26
mail/protocols/webdav/src/main/java/com/fsck/k9/mail/store/webdav/WebDavFolder.java,26
app/k9mail/src/main/java/com/fsck/k9/resources/K9CoreResourceProvider.kt,26
app/core/src/main/java/com/fsck/k9/mailstore/K9BackendStorageFactory.kt,26
app/ui/src/main/java/com/fsck/k9/activity/setup/AccountSetupIncoming.java,26
